id,created_at,text
781953887427301376,2016-09-30 20:28:29,b'Want to grab a beer with T-Bone and Batman? I guess Matt can be there too. Click here: https://t.co/1GRczWfvaL and\xe2\x80\xa6 https://t.co/XM5AmwRKU9'
780975991351107584,2016-09-28 03:42:40,b'Bryan Stevenson (@eji_org) reminds us why we cannot afford to sit out this election. #NationalVoterRegistrationDay\xe2\x80\xa6 https://t.co/5TK7n08fLD'
778671963006988288,2016-09-21 19:07:17,b'At #CGI2016 with @EasternCongo advocating for #Congolese farmers. Tune in live at 4pm EST https://t.co/yzXePqVpG0'
778630938427351040,2016-09-21 16:24:16,"b""RT @EasternCongo: When you see results, it's time to scale. Big day for #DRC farming at #CGI2016. @BenAffleck https://t.co/RhA5tM0lTO"""
778285731840139264,2016-09-20 17:32:32,b'Saddened by this news from #Kinshasa. The #Congolese deserve a peaceful resolution. https://t.co/Sb9SNHHuPd'
777277363713343492,2016-09-17 22:45:39,b'RT @ZackSnyder: #JusticeLeague #BatmanDay https://t.co/m1MbiF6HZD'
774378429848424452,2016-09-09 22:46:19,b'Thanks @starkeycares for supporting @EasternCongo. Proud to partner &amp; give the gift of hearing in Congo. Watch: https://t.co/phMbKk1Ugi'
770259217940746245,2016-08-29 13:58:02,b'https://t.co/0NsNzCtGip'
768162729806868484,2016-08-23 19:07:21,"b'Thanks for an awesome time, @HPPlayLDN. https://t.co/CSL2KAN5tE'"
761285021332279296,2016-08-04 19:37:47,b'Thanks to the #bestfans a guy could ask for. #SquadGoals #SuicideSquad https://t.co/ukB0KasoBt'
761279136119787524,2016-08-04 19:14:24,b'RT @pgldigital: #SeeYourself submissions NOW OPEN! Enter your pitch for an LGBTQ focused digital series: https://t.co/h5FYpNi9ct https://t.\xe2\x80\xa6'
760499105445601280,2016-08-02 15:34:50,b'Learn more about @SavetheChildren and help support disaster relief efforts in West Virginia: https://t.co/lREMQ992rP #WestVirginiaStrong'
758700106426097666,2016-07-28 16:26:15,b'#TheAccountant\nhttps://t.co/ugExGtJWYJ'
758345359643017218,2016-07-27 16:56:37,b'RT @pgldigital: #NowRecordingPWT submissions are now open! We &amp; @plainwhitets are excited for your ideas: https://t.co/j8ZzAiSdne \xf0\x9f\x8e\xac https:/\xe2\x80\xa6'
758032297295749120,2016-07-26 20:12:37,"b""Music for a cause. Support @PearlJam's #VitalogyFoundation by entering to win tix to see the sold out Boston show. https://t.co/Dl2LA1FXBq"""
756939444008124417,2016-07-23 19:50:01,b'What a view at #sdcc. Shout out to all the DC Universe fans! #JusticeLeague https://t.co/iJqzC7FLKb'
756938357184270336,2016-07-23 19:45:42,b'RT @ZackSnyder: #FlewAllNight #NeverMissHallH #JusticeLeague\nhttps://t.co/PH2loOdHOY'
756935290833494016,2016-07-23 19:33:31,b'#ComicCon #NeverMissHallH #JusticeLeague https://t.co/yCtX0GOFmh'
754735599274356736,2016-07-17 17:52:43,"b'Remembering my friend Michael Elliott. To his family, thx for sharing Mike with us. Proud of our first collaboration https://t.co/WpD3AyUU0P'"
750703737526685696,2016-07-06 14:51:33,b'Now streaming\xe2\x80\xa6 https://t.co/PUvbKOOKgp'
749748641556860928,2016-07-03 23:36:20,"b'If you could go back in time, what advice would you give this guy? #AskBourne https://t.co/HZlvWCERus'"
746052005358112768,2016-06-23 18:47:13,b'(2/2) We Boston fans have always been known for our subtlety. One of my favorite interviews; hope you get to see the entire episode. #GoPats'
746051945446670337,2016-06-23 18:46:59,"b'(1/2) For those of you keeping score at home, I gave exactly 18 f*cks about my Pats. Upon reflection, 12 probably would have been sufficient'"
745345812981481472,2016-06-21 20:01:04,b'#JusticeLeague https://t.co/cObxh8Nrpe'
741013678330384384,2016-06-09 21:06:42,b'Thanks @Spike! The real honor was hanging with these men and women. #GuysChoice https://t.co/loG58imwAN'
735903468578349056,2016-05-26 18:40:33,b'1998. #ThrowbackThursday https://t.co/1KxIoxIm6M'
735858270229934080,2016-05-26 15:40:57,"b'RT @accountantmovie: .@BenAffleck, @AnnaKendrick47, J.K. Simmons and @jonnybernthal star in #TheAccountant. See it in theaters 10/14. https\xe2\x80\xa6'"
732992137290260481,2016-05-18 17:51:58,b'Join the chase on July 1st - https://t.co/LEOjLGYMob'
732300007412391937,2016-05-16 20:01:41,b'10.14.16 #TheAccountant\nhttps://t.co/ZbVitPQ5wf'
731201916789653505,2016-05-13 19:18:16,b'Congrats to my friend @FoyVance on his fantastic new album The Wild Swan - check it today! https://t.co/94X3JgZ3gK'
729345004150362113,2016-05-08 16:19:34,"b'I wish I had more than 140 characters to express my gratitude to all the moms out there,mine especially. Thank you for being you #MothersDay'"
727956694676824064,2016-05-04 20:22:55,b'RT @EasternCongo: An animated history of ECI: \nhttps://t.co/70r7hKhuWL https://t.co/n4CtgmDUAy'
727522442634211328,2016-05-03 15:37:21,b'Thank you for making a difference every single day. #TeacherAppreciationWeek'
725772756390916096,2016-04-28 19:44:43,b'Ready for a win tonight - @RedSox vs. @Braves. #TBT https://t.co/SAgo7O2Ekw'
723572316085559297,2016-04-22 18:00:58,"b'Sustainability is possible, let\xe2\x80\x99s protect this beautiful Earth. @easterncongo #EarthDay https://t.co/QIeExRap15'"
723273209177620481,2016-04-21 22:12:25,"b""Thanks @DrBiden &amp; @TIME for the tribute to @EasternCongo's friend &amp; partner,  @DenisMukwege https://t.co/y6f32Mry2Y"""
720617650850787328,2016-04-14 14:20:11,b'RT @EasternCongo: .@glamourmag and @gmoneyr traveled with @BenAffleck and @WhitneyRayeW to Congo to learn more about @easterncongo: https:/\xe2\x80\xa6'
715583906020335617,2016-03-31 16:57:52,b'Leah from @MakeAWish is the real superhero. Honored to have her stop by the #BatmanVSuperman set. https://t.co/xlrPu4Xnir'
715194893992329216,2016-03-30 15:12:05,b'Thanks @BismackBiyombo0 for helping @EasternCongo kids. Every $ per rebound counts - pledge here https://t.co/4g6UlhqT7f'
715194593713778688,2016-03-30 15:10:53,b'RT @bismackbiyombo0: Join me and pledge a donation on Wednesday to help support children in the DRC!  https://t.co/5UUb1P00iO #BoardBiz htt\xe2\x80\xa6'
713130565155889152,2016-03-24 22:29:10,"b'Every time feels like the first time, @jimmyfallon. https://t.co/UOFM60Aakh'"
712800617278808064,2016-03-24 00:38:05,b'Proud to announce that @Starbucks debuts its 1st ever single-origin Congo coffee in 1500+ Reserve stores in US + Canada. Thx @easterncongo'
712799958395531266,2016-03-24 00:35:27,b'RT @Starbucksnews: A Cup of Hope: Coffee from Eastern Congo arriving in Starbucks stores https://t.co/ieb8cicBtU (@EasternCongo) https://t.\xe2\x80\xa6'
711443143254810624,2016-03-20 06:43:57,b'Thank you to everyone for bringing such awesome energy to #BatmanVSuperman tonight! https://t.co/FrobeRYHXW'
