id,created_at,text
833743933180145665,2017-02-20 18:23:38,ImSimha -&gt; SimhaSays.
833698960984383488,2017-02-20 15:24:56,"Bye-Bye, BOOM BOOM. The leg spin and selfless slogging shall be missed.@TheRealPCB"
833692744782577664,2017-02-20 15:00:14,@tmills15 Welcome! To Namma Bengaluru. @RCBTweets #IplAuction2017
832975271464538112,2017-02-18 15:29:15,"@DelhiDaredevils get an explosive opener in @AlexHales1 / @JasonRoy20 , would be a perfect partner for @QuintonDekock12"
832974700443635713,2017-02-18 15:26:59,"@KKRiders A good overseas pacer/ all-rounder would be a good pick. Jason Holder, Trent Boult , Angelo Mathews or Abbott on the cards."
832973624688586752,2017-02-18 15:22:42,"@SunRisers call for Eoin Morgan, a solid no.3/4 ."
832972799899627520,2017-02-18 15:19:26,"@RCBTweets get us  @ImIshant ,in the pace attack would just do it. @benstokes38 is very tempting. Then, lost fr choice in overseas players."
830695791832338433,2017-02-12 08:31:25,"@mushfiqur15 Its ok, you don't have to take DRS, hoping the decision to be reversed. It's fine if you aren't as cool as @msdhoni"
827878635910504448,2017-02-04 13:57:02,@rramesss Like.Share.Subscribe xD
827876959455633411,2017-02-04 13:50:23,"https://t.co/NKUoQ3uXcf Do not fear to spread your wings. World is yours to be seen, look it through your eyes."
825770763714125824,2017-01-29 18:21:06,"@KicchaSudeep Great gesture giving 10L to Keerthi, much deserved. PS : Huge fan of yours. Waiting for Hebbuli. =D"
824877293545803776,2017-01-27 07:10:46,@rramesss thats a path I know. Not going!!!!
824690920662503424,2017-01-26 18:50:12,"You cannot explore new paths, until you are lost."
813812013772066820,2016-12-27 18:21:18,RIP @carrieffisher . May the Force be with you. Always. :(
808320900521070592,2016-12-12 14:41:35,"Have my materials' test tomorrow. If I dont know any answer, I'll be writing Adamantium. @RealHughJackman @Marvel #Wolverine"
807864060515471361,2016-12-11 08:26:16,"RT @TEDTalks: The unexpected math behind Van Gogh's ""Starry Night"": https://t.co/aRKEAilbaT (via @TED_ED) https://t.co/lnQWHzZejh"
807851717001785344,2016-12-11 07:37:13,"@MoeenAli and @AdilRashid03 , bowled to India. Just two bowlers. #EngVsInd ."
806415969295794176,2016-12-07 08:32:04,@iamsrk What is with the eye-drop scene in #DearZindagi and in #RaeesTrailer ? Any significance?
806414631958777858,2016-12-07 08:26:45,The stare just intensified by the surma. @iamsrk the bad guy from Baazigar is still in you. @RaeesTheFilm #RaeesTrailer Aa jao.
806345962826264577,2016-12-07 03:53:53,"@shreyaghoshal Is there any language in which you cannot sing? Neenire Saniha Neenire, beautiful song. @rakshitshetty sakkath sahitya guru."
802929419622883329,2016-11-27 17:37:46,"@aliaa08 from SOTY to Dear Zindagi, a graph going up. Brilliant performance, the best after Highway. @iamsrk great dialogue delivery! Kudos."
800034940129710081,2016-11-19 17:56:08,"@coldplay great concert. But, rolling on the ramp with my country's flag tucked in the pants. Not cool."
799881591342280704,2016-11-19 07:46:47,"Rachel Elizabeth Dare, Rachel Green, Rachel Zane. Rachels are awesome! @JennnAniston @meghanmarkle @camphalfblood ."
795620618934751232,2016-11-07 13:35:12,"Dormammu, @MarvelStudios naming characters after south Indian villains. Its Strange."
792926453683720192,2016-10-31 03:09:33,"I can hear @Arsenal   telling @ChelseaFC , that's my spot. #4ever_zoned"
790204597713248256,2016-10-23 14:53:52,"Talent acquisition, @msdhoni . Getting India a part time bowling option from a wicket keeping batsman. Great spell Kedar Jadhav!"
782537640549621760,2016-10-02 11:08:07,@chetan_bhagat 'ONE' (The mandatory number in a Chetan Bhagat's book title) Indian Girl.
755437822782246912,2016-07-19 16:23:06,"@NolanBushnell Did Syzygy become Atari because it couldn't be Syzygy, or that it would be one of the first names to appear on the phonebook?"
747142310266183680,2016-06-26 18:59:42,@AuthorDanBrown Dante's Inferno ends with 'stars' and so does your Inferno too 'tapestry of stars'.Amazing plot twists!Now time for d movie.
741241376080154625,2016-06-10 12:11:30,"@GreenDay Was 'Boulevard Of Broken Dreams' intitially called 'Walk Alone'? #Random
.The music and lyrics is amazing"
732281425714503681,2016-05-16 18:47:51,"The storm enters through Kolkata @henrygayle , bring the storm to Bengaluru, Chris. A huge one that it'll take us to the finals. @RCBTweets"
730467762640916480,2016-05-11 18:41:00,@StuartBinny84 had 3 overs left :/ @RCBTweets
730116573353148416,2016-05-10 19:25:30,"I don't get it why people are excited on being table toppers, this is IPL not EPL."
730099339905904640,2016-05-10 18:17:01,"Naman Ojha what a catch, wished u had let that go and we got a super over,more action xP. Kudos SRH #SRHvsRPS @IPL @SunRisers @namanojha35"
728952369501835264,2016-05-07 14:19:22,"7th in the table, almost out of the race.Then a brilliant innings, keeping our hopes alive.Thank u @imVkohli"
728921744371757056,2016-05-07 12:17:41,"Looks like Chris Jordan, did his homework. Enough animation to fill in for the previous RCB games @RCBTweets"
724945250809184257,2016-04-26 12:56:31,"Campaigning has got very innovative, Jayalalita using youtube ads. Campaigning on a national platform for a regional election,#JustAmmaStuff"
722392628273262592,2016-04-19 11:53:18,"The sadistic character is back.From Baazigar to FAN,@iamsrk the badshah prevails.Parkour sequences,WOW#JabraFan"
698172466015801344,2016-02-12 15:51:01,"Rahul Gandhi is blind to the side he takes, he just wants to be against NaMo."
693283847920685056,2016-01-30 04:05:24,"Welcome to the family, Pato!"
693276472933396480,2016-01-30 03:36:06,Good bye Vidic!
682642849469337600,2015-12-31 19:21:52,@WhatsApp crashing on new years day . Y just Y
682257740941508608,2015-12-30 17:51:35,@WhatsApp guyzz please include a 'fingers crossed' emoji. Would save the trouble of typing a few words xP
681751573102346240,2015-12-29 08:20:16,"Naya gaana naya avtaar hip-hop #AsliSona @sonakshisinha ur energy is infectious,ek rap unplugeed kardo apne movies mein,amazing shotgun Jr."
678903374348075008,2015-12-21 11:42:32,@iamsrk things get better when the movie ends with an epic dialogue.SRK-kajol u have the best chemistry!Treat watching u!#Dilwale
678260007155011584,2015-12-19 17:06:01,"The ecstatic celebration the anxious eyes looking at Chelsea will be missed.Mourinho,you are the special one to Chelsea.@ChelseaFC yu do dis"
678234766362087424,2015-12-19 15:25:43,It's amazing to see @didierdrogba at Bridge
672998197912977408,2015-12-05 04:37:28,The follow on should have been forced...wrap stuff up by the third day...play your strength..bowling
672327788355956737,2015-12-03 08:13:30,"@imVkohli could have experimented with the playing XI with the series in hand,could have given a chance to others."
670649594053705728,2015-11-28 17:04:57,@KicchaSudeep pooja's eviction is shocking and sad.
669090471323414528,2015-11-24 09:49:34,"Aamir khan, do you stop kiran rao from voicing her views herself?"
669087029397860352,2015-11-24 09:35:53,"Satyameva Jayate, Incredible India and now intolerant India,what irony. #GetWellSoonPK."
667303462728630272,2015-11-19 11:28:38,"Now James Bond has the aashirvaad of Alok Nath bauji,#SanskariJamesBond in the making. #007."
663780536846938112,2015-11-09 18:09:47,"The #DilwaleTrailer  much awaited, so little of shah rukh khan and kajol 😟"
663199695078998016,2015-11-08 03:41:43,#BattleForBihar sweets and crackers near BJP offices. Is the BJP celebrating too early? Still about a 100 seats to go! Anything can happen
660745994779275264,2015-11-01 09:11:35,Yella kannadigarigu Kannada rajyotsava da shubhashayagalu #SiriGannadamGelge .
658845112059883520,2015-10-27 03:18:10,Hello vivo ipl.
657223175034417152,2015-10-22 15:53:10,Whom would you have in your team @ABdeVilliers17  or @imVkohli . @RCBTweets have both.. Muwahaha @BCCI #IndvsSA #centuries
657043169595383808,2015-10-22 03:57:53,"It's official, back to the future is now in the past...for all the crazy innovative ideas and machines.Thank You."
656513054205579264,2015-10-20 16:51:24,20 years of DDLJ @iamsrk @KajolAtUN The charm of Raj and Simran still lives...
653418968451956736,2015-10-12 03:56:36,"@Infosys nailing quarter after quarter. The sikka effect still strong.It surprises me, how is it going bearish despite amaizng results."
653104691723677696,2015-10-11 07:07:47,"Being an rcb ian it feels great to watch ABD, today I realised how the opponents feel when Mr.#360 is in the house @BCCI #INDvsRSA #abd"
651818202125565952,2015-10-07 17:55:44,RT @tim_cook: Remembering Steve for who he was and what he stood for. We honor him by continuing the work he loved so much. http://t.co/6Ui…
649980296369012737,2015-10-02 16:12:33,Two sixes in an over and young rabada is sledging agaisnt senior @ImRo45. #IndvsSA
649858083821215744,2015-10-02 08:06:55,Happy birthday to the Mahatma.Hope you will be happy seeing the way India is today. We'll make the father proud of his nation.
649781570073571328,2015-10-02 03:02:53,"I have played stage 92 on Brain Dots! #BrainDots #BrainDots_s92
http://t.co/GGNw2Am1KU http://t.co/iYbj5cutdc"
649781563505246208,2015-10-02 03:02:51,"I have played stage 92 on Brain Dots! #BrainDots #BrainDots_s92
http://t.co/GGNw2Am1KU http://t.co/dlxqhsVD2l"
649781563501080577,2015-10-02 03:02:51,"I have played stage 92 on Brain Dots! #BrainDots #BrainDots_s92
http://t.co/GGNw2Am1KU http://t.co/6a1CDmXjlt"
649781562892881920,2015-10-02 03:02:51,"I have played stage 92 on Brain Dots! #BrainDots #BrainDots_s92
http://t.co/GGNw2Am1KU http://t.co/O98epjNZnx"
649781562884513793,2015-10-02 03:02:51,"I have played stage 92 on Brain Dots! #BrainDots #BrainDots_s92
http://t.co/GGNw2Am1KU http://t.co/JOE6aJ65Sn"
647823108624150528,2015-09-26 17:20:39,For the first time since @SirAlexFerguson left @ManUtd on the top
642680426545332224,2015-09-12 12:45:28,"@Mighty_Ivanovic ,@ChelseaFC  y is he in the playing XI!!"
639035535109984256,2015-09-02 11:21:58,#Phantom  we see movies based on true stories. How about we make this movie a true story @kabirkhankk
638024167275692032,2015-08-30 16:23:10,Amazing passing by @ManUtd_Club  ...  But u conceeded two goals such a pity. Change ur goal keeper please!
637654963833798656,2015-08-29 15:56:05,@NEWS_EPL EPL may get a new champion
637560467641118720,2015-08-29 09:40:35,Just saw the women masters run at the IAAF 400m in 50s..hatsoff for maintaining the stamina and the physique at the age of 50 #respect
637461957700751360,2015-08-29 03:09:08,RT @StationCDRKelly: Day 154. #Aurora's purple glow adds mystery to the nightscape. Good night from @space_station! #YearInSpace http://t.c…
635411718869413888,2015-08-23 11:22:13,"RT @ecell_rvce: So here we are welcoming the new members who cleared both the rounds and are now joining us!
Kudos you guys! http://t.co/Um…"
634768662587641856,2015-08-21 16:46:57,@BengaluruBulls Make it... Manjeet chillar ..you are the best captain and all rounder in the league...#LePanga
634768311146946560,2015-08-21 16:45:33,Pedro welcome to the family!! @ChelseaFC
632959940991160320,2015-08-16 16:59:44,@asmir1 @ChelseaFC @FutbolSchmid amazing saves that's the only positive from the game
632958398972100608,2015-08-16 16:53:36,@FutbolSchmid @ChelseaFC what could he have done...
632957556042829824,2015-08-16 16:50:15,"@FutbolSchmid @ChelseaFC is playing sick,the only thing positive is their goalkeeper ... City is playing it too rough this season"
632956304261169152,2015-08-16 16:45:17,@asmir1 Amazing saves @ChelseaFC ....
632955460144861184,2015-08-16 16:41:56,I just got to know @ManCity_ff  tactic for the season is to just injure its opponents @diegocosta Cahill played bleeding #respect
632581733343334400,2015-08-15 15:56:52,"RT @thefactguide: Marijuana is illegal but has never caused any deaths from usage, Cigarettes kills millions and they are legal and can be …"
631875418983759873,2015-08-13 17:10:14,@WhatsApp why different coloured emoji.what's the point.why differentiate on colour...
631101800951648256,2015-08-11 13:56:09,"@google has an indian CEO
Congratualtions @sundarpichai #ProudToBeAnIndian
Welcome Alphabet,you must be so proud to have a son like @google"
630354958894804992,2015-08-09 12:28:28,http://t.co/gyn9rbKQFw
630241460017762308,2015-08-09 04:57:28,Bangalore the cleanest capital in India ... #Proudtobeabangalorean...siri gannadam gelge
630072858278957056,2015-08-08 17:47:30,That totally didn't deserve a red card @ChelseaFC  #chevsswa
629860699473195008,2015-08-08 03:44:27,And its @EnglishPremierL Time...all the best @ChelseaFC ... Do it just like last year
629315466763186176,2015-08-06 15:37:54,70 years ago Hiroshima and nagasaki...bombed😢
628577741122596864,2015-08-04 14:46:26,Happy birthday @BarackObama  #44Turns54 .
626296757027115008,2015-07-29 07:42:37,"RT @thefactguide: When downloading a PDF, if it ends with .exe, delete it. It's a virus."
626296720956129280,2015-07-29 07:42:28,"RT @thefactguide: When something bad happens, you have 3 choices: You can either let it define you, destroy you, or let it strengthen you."
625696587402973184,2015-07-27 15:57:45,"To the soul that inspired a billion. RIP Abdul kalam sir.. your best friends, the youngsters,lost a guiding light. 😞😢"
625205951407108096,2015-07-26 07:28:09,Bhajrangi bhaijaan an amazing watch.@BeingSalmanKhan  was surprised to see you not wearing your blue stone bracelet.harshali cute star.
624168343994396672,2015-07-23 10:45:04,@Giannastino thank you so much for the suggestion!!
624130035042004992,2015-07-23 08:12:50,Wohoo.@truTVjokers season 7 airing in India. @Joe_Gatto  @jamessmurray @SalVulcano  @BQQuinn  LARRRYYYYY IS BACK!!!! Make a season in India.
623897053681205248,2015-07-22 16:47:03,Amazing match Bangalore bulls vs Patna pirates...the bulls conquered the pirates' ship..manjeet chillar amazing tackles..#LePanga
623694297565507584,2015-07-22 03:21:22,"RT @thefactguide: A bite is taken out of the Apple logo to provide scale, so that the apple wouldn't be mistaken for a cherry!"
623117075905581057,2015-07-20 13:07:42,Progress not only comes in great leaps but also in hundreds of small steps
622979732825468928,2015-07-20 04:01:57,U Mumba on a roll amazing raids rishank devadiga #LePanga
622239660132073472,2015-07-18 03:01:10,Eid Mubarak to all my friends and family !! Happiness and joy all around. Khao piyo aish karo!!!🍰☕🍦🍞😊🎂👌👍✌
622063424571183105,2015-07-17 15:20:52,Baniye ka dimaag aur Miyanbhai ki daring #RaeesTeaser @iamsrk amazing look!!! That stare so powerful!!!
621693665400877056,2015-07-16 14:51:34,"RT @iamsrk: “The man in black travels with your soul in his pocket“ Stephen King. V hav both White &amp; Black in us, choose wisely. http://t.c…"
621693574405451777,2015-07-16 14:51:13,"RT @iamsrk: Kem Cho, Majama??? Poster of Raees an Excel &amp; Red Chillies film. Dir. Rahul Dholakia. More to follow…hope u like it. http://t.c…"
621619580704653312,2015-07-16 09:57:11,@ssrajamouli baahubali! Amazing action and vfx @iamRamyakrishna @tamannaahspeaks @prabhasraju amazing acting perfect characterisation.
620953582280400900,2015-07-14 13:50:45,"#IPLVerdict 2 teams banned. If owners commit the mistake why should the teams be banned. A summer without ipl, a nightmare."
619802900596813824,2015-07-11 09:38:21,@TheMadSharma  knew this?? https://t.co/WDhISVsap0
619785249690550272,2015-07-11 08:28:13,A jdj without perfect and this is it isn't the same old oneMiss u @MadhuriDixit @remodsouza in jdj@shahidkapoor  is a good adittion#reloaded
619562703070167040,2015-07-10 17:43:53,"RT @fascinatingtip: Owning a pet improves quality of life, enhances happiness and adds years to your lifespan."
618347014850347008,2015-07-07 09:13:11,People think outside the box when there is so much to explore within the box... #overdo. Keep it simple... Insanely simple..
618050141782552576,2015-07-06 13:33:31,RT @thefactguide: Taking a short nap after learning something new can actually help your memory.
618047584947453952,2015-07-06 13:23:21,"RT @thefactguide: Doctors sloppy handwriting is responsible for '7,000' deaths around the world each year!"
618047523576385536,2015-07-06 13:23:07,@serenawilliams @Venuseswilliams  Serena it is...
618032099207983104,2015-07-06 12:21:49,It's @serenawilliams vs @Venuseswilliams. Wonder whom their mother would be supporting! #Wimbledon2015
617737197404291073,2015-07-05 16:49:59,@Aditi_Espeaks u missed @iamsrk
617720278483795968,2015-07-05 15:42:45,@sonakshisinha  I was just missing the @iamsrk part u just filled it...#IIFA2015  #IIFARocks
617039429039845376,2015-07-03 18:37:18,@serenawilliams  amazing match vs Watson. Well played down to the wire 0-3 to 5-7.myraid emotions. #wimbledon #tennis
616993314366033921,2015-07-03 15:34:03,And then the world goes touring to Greece...#economiccrisis
616632168790396928,2015-07-02 15:39:00,Another Steve jobs movie. @MFOnline amazing acting @officialdannybo . amazing trailer. Super excited... Waiting for it.. October 9!#crazyone
616226565660127232,2015-07-01 12:47:16,RT @PMOIndia: Why can't we make quality electronic goods that are globally competitive: PM @narendramodi
616226558345216005,2015-07-01 12:47:15,RT @PMOIndia: I assure all help to youngsters in startups. I think in the times to come we will get even more active in this: PM @narendram…
